stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id,route_ids,route_names,route_types
29.699893,0,7010,-95.482918,,,,BISSONNET ST & ATWELL DR,Bissonnet St @ Atwell Dr,0,7010,,65,65,3
29.701076,0,7011,-95.480599,,,,BISSONNET ST & ALDER DR,Bissonnet St @ Alder Dr,0,7011,,65,65,3
29.969089,0,6821,-95.532152,,,,FM 1960 RD & CUTTEN RD MB,FM 1960 Rd @ Cutten Rd,0,6821_merged_11814558,,86,86,3
29.675724,0,753,-95.277071,,,,BROADWAY ST & BELLFORT ST,Broadway St @ Bellfort Ave,0,753,,50,50,3
29.674021,0,752,-95.277022,,,,BROADWAY ST & BELLFORT ST,Broadway St @ Bellfort St,0,752,,50,50,3
29.672158,0,751,-95.276968,,,,BROADWAY ST & BELLFORT AVE,Broadway St @ Bellfort Ave,0,751,,50,50,3
29.669753,0,750,-95.276912,,,,BROADWAY ST & ROCKHILL ST,Broadway St @ Rockhill St Mb2,0,750,,"50,73","50,73",3
29.672357,0,757,-95.275298,,,,BELLFORT AVE & GLEN VALLEY DR,Bellfort Ave @ Glen Valley Dr,0,757,,76,76,3
29.683382,0,756,-95.277274,,,,BROADWAY ST & MOLINE ST,Broadway St @ Moline St,0,756,,50,50,3
29.681805,0,755,-95.277226,,,,BROADWAY ST & DIXIE DR,Broadway St @ Dixie Dr,0,755,,50,50,3
29.676874,0,754,-95.277096,,,,BROADWAY ST & SANTA ELENA ST,Broadway St @ Santa Elena St,0,754,,50,50,3
29.674266,0,759,-95.269501,,,,BELLFORT AVE & STONE ST,Bellfort Ave @ Stone St,0,759,,76,76,3
29.673108,0,758,-95.271044,,,,BELLFORT AVE & GLENCREST ST,Bellfort Ave @ Glencrest St,0,758,,76,76,3
29.753331,0,3322,-95.395814,,,,W GRAY ST & HAZEL ST,W Gray St @ Hazel St,0,3322,,35,35,3
29.744587,0,2958,-95.391533,,,,WESTHEIMER RD & MONTROSE BLVD,Westheimer Rd @ Montrose Blvd,0,2958,,82,82,3
29.74444,0,2959,-95.389027,,,,WESTHEIMER RD & STANFORD ST,Westheimer Rd @ Stanford St,0,2959,,82,82,3
29.742734,0,2954,-95.397682,,,,WESTHEIMER RD & MULBERRY ST,Westheimer Rd @ Mulberry St,0,2954,,82,82,3
29.744206,0,2956,-95.394071,,,,WESTHEIMER RD & COMMONWEALTH ST,Westheimer Rd @ Commonwealth St,0,2956,,82,82,3
29.742688,0,2950,-95.407187,,,,WESTHEIMER RD & HAZARD ST,Westheimer Rd @ Hazard St,0,2950,,82,82,3
29.742636,0,2951,-95.404889,,,,WESTHEIMER RD & WOODHEAD ST,Westheimer Rd @ Woodhead St,0,2951,,82,82,3
29.742715,0,2952,-95.402216,,,,WESTHEIMER RD & DUNLAVY ST,Westheimer Rd @ Dunlavy St,0,2952,,82,82,3
29.742734,0,2953,-95.399842,,,,WESTHEIMER RD & MANDELL ST,Westheimer Rd @ Mandell St,0,2953,,82,82,3
29.731496,0,1025,-95.29293,,,,CAPITOL ST & S 75TH ST,Capitol St @ S 75th St,0,1025,,76,76,3
29.61329,0,5345,-95.439154,,,,W FUQUA ST & WHITE HEATHER DR,W Fuqua St @ White Heather Dr,0,5345,,98,98,3
29.613302,0,5346,-95.437901,,,,W FUQUA ST & WHITE HEATHER DR,W Fuqua St @ White Heather Dr,0,5346,,"14,98","14,98",3
29.732077,0,1026,-95.294846,,,,CAPITOL ST & 74TH ST,Capitol St @ 74th St,0,1026,,76,76,3
29.688844,0,9400,-95.396687,,,,EL PASEO ST & KNIGHT RD,El Paseo St @ Knight Rd,0,9400,,60,60,3
29.613355,0,5348,-95.433745,,,,W FUQUA ST & BATHURST DR,Fuqua St @ Bathurst Dr,0,5348,,"14,98","14,98",3
29.613422,0,5349,-95.427988,,,,W FUQUA ST & ALROVER ST,Fuqua St @ Alrover St,0,5349,,54,54,3
29.658358,0,4364,-95.367813,,,,REED RD & SCOTT ST,Reed Rd @ Scott St,0,4364,,87,87,3
29.894398,0,4871,-95.316672,,,,EASTEX FREEWAY & ORANGE GROVE DR,Eastex Freeway   @ Orange Grove Dr,0,4871_merged_11814509,,6,6,3
29.693265,0,3108,-95.367982,,,,TIERWESTER ST & WYOMING ST,Tierwester St @ Wyoming St,0,3108,,60,60,3
29.691788,0,3109,-95.368573,,,,TIERWESTER ST & ALICE ST,Tierwester St @ Alice St,0,3109,,60,60,3
29.698263,0,3104,-95.365959,,,,TIERWESTER ST & LUCA ST,Tierwester St @ Luca St,0,3104,,"360,60","360,60",3
29.696817,0,3105,-95.366549,,,,TIERWESTER ST & DAPHNE,Tierwester St @ Daphne,0,3105,,"360,60","360,60",3
29.695388,0,3106,-95.36712,,,,TIERWESTER ST & YELLOWSTONE BLVD,Tierwester St @ Yellowstone Blvd,0,3106,,"360,60","360,60",3
29.694707,0,3107,-95.367393,,,,TIERWESTER ST & YOSEMITE ST,Tierwester St @ Yosemite St,0,3107,,60,60,3
29.699758,0,3100,-95.365248,,,,TIERWESTER ST & ALSACE ST,Tierwester St @ Alsace St,0,3100,,"360,60","360,60",3
29.701474,0,3101,-95.364765,,,,TIERWESTER ST & OLD SPANISH TRAIL,Tierwester St @ Old Spanish Trail,0,3101,,"360,60","360,60",3
29.701522,0,3102,-95.364886,,,,TIERWESTER ST & OLD SPANISH TRAIL,Tierwester St @ Old Spanish Trail,0,3102,,"360,60","360,60",3
29.700033,0,3103,-95.365256,,,,TIERWESTER ST & ALSACE ST,Tierwester St @ Alsace St,0,3103,,"360,60","360,60",3
29.799182,0,8672,-95.519286,,,,LONG POINT RD & BIG BEND DR,Long Point Rd @ Big Bend Dr,0,8672,,26,26,3
29.800192,0,8671,-95.513714,,,,LONG POINT RD & CAMPBELL RD,Long Point Rd @ Campbell Rd,0,8671,,26,26,3
29.800901,0,8670,-95.511717,,,,LONG POINT RD & SPRING BRANCH RD,Long Point Rd @ Spring Branch Rd,0,8670,,26,26,3
29.796438,0,8677,-95.529135,,,,LONG POINT RD & SPRINGROCK LN,Long Point Rd @ Springrock Ln,0,8677,,26,26,3
29.79717,0,8676,-95.526472,,,,LONG POINT RD & OAK TREE DR,Long Point Rd @ Oak Tree Dr,0,8676,,26,26,3
29.798188,0,8675,-95.523742,,,,LONG POINT RD & BLALOCK RD,Long Point Rd @ Blalock Rd,0,8675,,26,26,3
29.798646,0,8674,-95.522237,,,,LONG POINT RD & BENBOW WAY,Long Point Rd @ Benbow Way,0,8674,,26,26,3
29.795626,0,8679,-95.532105,,,,LONG POINT RD & ROLLINGWOOD DR,Long Point Rd @ Rollingwood Dr,0,8679,,26,26,3
29.772723,0,8045,-95.574179,,,,MEMORIAL DR & WYCLIFFE DR,Memorial Dr @ Wycliffe Dr,0,8045,,"161,162","161,162",3
29.695749,0,4093,-95.427901,,,,BRAESWOOD BLVD & GRENNOCH LN,Braeswood Blvd @ Grennoch Ln,0,4093,,4,4,3
29.69745,0,4091,-95.425617,,,,BRAESWOOD BLVD & ABERDEEN WAY,Braeswood Blvd @ Aberdeen Way,0,4091,,4,4,3
29.697423,0,4090,-95.423373,,,,BRAESWOOD BLVD & BROMPTON ST,Braeswood Blvd @ Brompton St,0,4090,,4,4,3
29.691856,0,4097,-95.437468,,,,BRAESWOOD BLVD & BRAES BLVD,Braeswood Blvd @ Braes Blvd,0,4097,,4,4,3
29.692395,0,4096,-95.436034,,,,BRAESWOOD BLVD & BRAES BLVD,Braeswood Blvd @ Braes Blvd,0,4096,,4,4,3
29.692831,0,4095,-95.433366,,,,BRAESWOOD BLVD & EDLOE ST,Braeswood Blvd @ Edloe St,0,4095,,4,4,3
29.693822,0,4094,-95.429686,,,,BRAESWOOD BLVD & TARTAN LN,Braeswood Blvd @ Tartan Ln,0,4094,,4,4,3
29.691212,0,4099,-95.443137,,,,BRAESWOOD BLVD & ACADEMY ST,Braeswood Blvd @ Academy St,0,4099,,4,4,3
29.691782,0,4098,-95.439829,,,,BRAESWOOD BLVD & STELLA LINK RD,Braeswood Blvd @ Stella Link Rd,0,4098,,4,4,3
29.675121,0,5735,-95.439746,,,,STELLA LINK RD & CHEENA DR,Stella Link Rd @ Cheena Dr,0,5735,,10,10,3
29.673794,0,5734,-95.439729,,,,STELLA LINK RD & W BELLFORT AVE,Stella Link Rd @ W Bellfort Ave,0,5734,,10,10,3
29.67851,0,5737,-95.439761,,,,STELLA LINK RD & LEMAC DR,Stella Link Rd @ 610 Service Rd,0,5737,,10,10,3
29.676519,0,5736,-95.439775,,,,STELLA LINK RD & LINK VALLEY DR,Stella Link Rd @ Link Valley Dr,0,5736,,10,10,3
29.673156,0,5731,-95.455261,,,,W BELLFORT AVE & MEYER FOREST DR,W Bellfort Ave @ Meyer Forest Dr,0,5731,,8,8,3
29.673286,0,5730,-95.452345,,,,W BELLFORT AVE & CLIFFWOOD DR,W Bellfort Ave @ Cliffwood Dr,0,5730,,8,8,3
29.67106,0,5733,-95.460883,,,,W BELLFORT AVE & S POST OAK RD,W Bellfort Ave @ S Post Oak Rd,0,5733,,8,8,3
29.671808,0,5732,-95.4588,,,,W BELLFORT AVE & NENANA DR,W Bellfort Ave @ Nenana Dr,0,5732,,8,8,3
29.782166,0,11317,-95.631216,,,,GRISBY RD & WESTLAKE BLVD,Grisby Rd @ Westlake Blvd,0,11317,,162,162,3
29.676978,0,5739,-95.440057,,,,STELLA LINK RD & LINK VALLEY DR,Stella Link Rd @ Link Valley Dr,0,5739,,10,10,3
29.678276,0,5738,-95.440121,,,,STELLA LINK RD & LEMAC DR,Stella Link Rd @ Lemac Dr,0,5738,,10,10,3
29.746576,0,11311,-95.302393,,,,WAYSIDE DR & AVENUE O,Wayside Dr @ Avenue O,0,11311,,28,28,3
29.807946,0,11310,-95.301681,,,,N LOOP E & HOMESTEAD RD,N Loop E @ Homestead Rd,0,11310,,97,97,3
29.73872,0,8097,-95.606031,,,,DAIRY ASHFORD RD & OVERBROOK LN,Dairy Ashford Rd @ Overbrook Ln,0,8097,,67,67,3
29.74055,0,8096,-95.606072,,,,DAIRY ASHFORD RD & PIPING ROCK LN,Dairy Ashford Rd @ Piping Rock Ln,0,8096,,67,67,3
29.746441,0,8095,-95.606185,,,,DAIRY ASHFORD RD & WHITTINGTON DR,Dairy Ashford Rd @ Whittington Dr,0,8095,,"153,67","153,67",3
29.748909,0,8094,-95.606181,,,,DAIRY ASHFORD RD & WESTELLA DR,Dairy Ashford Rd @ Westella Dr,0,8094,,"153,67","153,67",3
29.751164,0,8093,-95.606208,,,,DAIRY ASHFORD RD & ASHFORD HILLS DR,Dairy Ashford Rd @ Ashford Hills Dr,0,8093,,"153,67","153,67",3
29.754072,0,8092,-95.606263,,,,DAIRY ASHFORD RD & BRIAR FOREST DR,Dairy Ashford Rd @ Briar Forest Dr,0,8092,,67,67,3
29.758311,0,8091,-95.606329,,,,DAIRY ASHFORD RD & BRIAR PATCH DR,Dairy Ashford Rd @ Briar Patch Dr,0,8091,,67,67,3
29.761298,0,8090,-95.606392,,,,DAIRY ASHFORD RD & BRAMBLEWOOD DR,Dairy Ashford Rd @ Bramblewood Dr,0,8090,,67,67,3
29.738464,0,8099,-95.605767,,,,DAIRY ASHFORD RD & OVERBROOK LN,Dairy Ashford Rd @ Overbrook Ln,0,8099,,67,67,3
29.736507,0,8098,-95.605987,,,,DAIRY ASHFORD RD & WESTHEIMER RD,Dairy Ashford Rd @ Westheimer Rd,0,8098,,67,67,3
29.614089,0,12668,-95.392587,,,,ALMEDA GENOA RD & LEW BIGGS RD,Almeda Genoa Rd @ Lew Biggs Rd,0,12668,,54,54,3
29.613776,0,12669,-95.398285,,,,ALMEDA GENOA RD & ELAINE RD,Almeda Genoa Rd @ Elaine Rd,0,12669,,54,54,3
29.614168,0,12666,-95.38841,,,,ALMEDA GENOA RD & MC GRATH RD,Almeda Genoa Rd @ McGrath Rd,0,12666,,54,54,3
29.613847,0,12667,-95.392947,,,,ALMEDA GENOA RD & LEW BIGGS RD,Almeda Genoa Rd @ Lew Biggs Rd,0,12667,,54,54,3
29.614065,0,12664,-95.380364,,,,ALMEDA GENOA RD & FURMAN RD,Almeda Genoa Rd @ Furman Rd,0,12664,,54,54,3
29.613877,0,12665,-95.388787,,,,ALMEDA GENOA RD & MC GRATH RD,Almeda Genoa Rd @ McGrath Rd,0,12665,,54,54,3
29.616711,0,12662,-95.371511,,,,ALMEDA GENOA RD & LAND RD,Almeda Genoa Rd @ Land Rd,0,12662,,54,54,3
29.614148,0,12663,-95.380942,,,,ALMEDA GENOA RD & FURMAN RD,Almeda Genoa Rd @ Furman Rd,0,12663,,54,54,3
29.616621,0,12661,-95.371733,,,,ALMEDA GENOA RD & LAND RD,Almeda Genoa Rd @ Land Rd,0,12661,,54,54,3
29.670558,0,6385,-95.508453,,,,FONDREN RD & DUMFRIES DR,Fondren Rd @ Dumfries Dr,0,6385,,"10,63","10,63",3
29.667091,0,6384,-95.508415,,,,FONDREN RD & WILLOWBEND BLVD,Fondren Rd @ Willowbend Blvd,0,6384,,"10,63","10,63",3
29.670848,0,6387,-95.50455,,,,DUMFRIES DR & SANDPIPER DR,Dumfries Dr @ Sandpiper Dr,0,6387,,10,10,3
29.670823,0,6386,-95.507011,,,,DUMFRIES DR & LARKWOOD DR,Dumfries Dr @ Larkwood Dr,0,6386,,10,10,3
29.660463,0,6381,-95.508342,,,,FONDREN RD & PORTAL DR,Fondren Rd @ Portal Dr,0,6381,,63,63,3
29.659025,0,6380,-95.508331,,,,FONDREN RD & SANFORD RD,Fondren Rd @ Sanford Rd,0,6380,,63,63,3
29.664376,0,6383,-95.508387,,,,FONDREN RD & BANKSIDE DR,Fondren Rd @ Bankside Dr Mb,0,6383,,63,63,3
29.662605,0,6382,-95.508362,,,,FONDREN RD & BANKSIDE DR,Fondren Rd @ Bankside Dr,0,6382,,63,63,3
29.666987,0,6389,-95.504397,,,,SANDPIPER DR & WILLOWBEND BLVD,Sandpiper Dr @ Willowbend Blvd,0,6389,,10,10,3
29.668959,0,6388,-95.504404,,,,SANDPIPER DR & DUMFRIES DR,Sandpiper Dr @ Dumfries Dr,0,6388,,10,10,3
29.939533,0,2381,-95.34549,,,,SAM HOUSTON PKWY & MORALES RD,Sam Houston Pkwy @ Morales Rd,0,2381,,6,6,3
29.939562,0,2380,-95.337163,,,,SAM HOUSTON PKWY & MILNER RD,Sam Houston Pkwy @ Milner Rd,0,2380,,6,6,3
29.943159,0,2383,-95.406105,,,,BENMAR DR & GREENSPOINT DR,Benmar Dr @ Greenspoint Dr,0,2383,,"399,56,6,85,86","399,56,6,85,86",3
29.939394,0,2382,-95.35596,,,,SAM HOUSTON PKWY & ALDINE WESTFIELD RD,Sam Houston Pkwy @ Aldine Westfield,0,2382,,6,6,3
29.845811,0,2385,-95.45791,,,,W TIDWELL RD & TC JESTER BLVD,W Tidwell Rd @ TC Jester Blvd,0,2385,,45,45,3
29.848826,0,2384,-95.466789,,,,W TIDWELL RD & ASH OAK DR,W Tidwell Rd @ Ash Oak Dr,0,2384,,45,45,3
29.846387,0,2387,-95.452789,,,,W TIDWELL RD & BERTELLIS LN,W Tidwell Rd @ Bertellis Ln,0,2387,,45,45,3
29.846355,0,2386,-95.454622,,,,W TIDWELL RD & BALBO ST,W Tidwell Rd @ Balbo St,0,2386,,45,45,3
29.846763,0,2389,-95.443281,,,,W TIDWELL RD & ROSSLYN RD,W Tidwell Rd @ Rosslyn Rd,0,2389,,45,45,3
29.846422,0,2388,-95.449449,,,,W TIDWELL RD & GOLDSPIER ST,W Tidwell Rd @ Goldspier St,0,2388,,45,45,3
29.770735,0,1516,-95.323387,,,,PROVIDENCE ST & SCHWEIKHARDT ST,Providence St @ Schweikhardt St,0,1516,,48,48,3
29.747924,0,1844,-95.279979,,,,CLINTON DR & GATE 2 RD,Clinton Dr @ Gate 2 Rd,0,1844,,30,30,3
29.845532,0,4958,-95.374931,,,,TIDWELL RD & HIGHLAWN ST,Tidwell Rd @ Highlawn St,0,4958,,45,45,3
29.845572,0,4959,-95.371933,,,,TIDWELL RD & BAUMAN RD,Tidwell Rd @ Bauman Rd,0,4959,,45,45,3
29.708774,0,2169,-95.356812,,,,SCOTT ST & S MAC GREGOR WAY,Scott St @ S Mac Gregor Way,0,2169,,"5,54","5,54",3
29.717725,0,2165,-95.37075,,,,ENNIS ST & OAKDALE ST,Ennis St @ Oakdale St,0,2165,,4,4,3
29.720319,0,2164,-95.368727,,,,ENNIS ST & ROSEDALE ST,Ennis St @ Rosedale St,0,2164,,4,4,3
29.714363,0,2167,-95.371722,,,,ENNIS ST & N MAC GREGOR WAY,Ennis St @ N Mac Gregor Way,0,2167,,4,4,3
29.716525,0,2166,-95.37161,,,,ENNIS ST & CALUMET ST,Ennis St @ Calumet St,0,2166,,4,4,3
29.845453,0,4956,-95.383033,,,,TIDWELL RD & AIRLINE DR,Tidwell Rd @ Airline Dr,0,4956,,"45,96","45,96",3
29.845508,0,4957,-95.378084,,,,TIDWELL RD & FULTON ST,Tidwell Rd @ Fulton St,0,4957,,"45,96","45,96",3
29.721443,0,2163,-95.367837,,,,ENNIS ST & WENTWORTH,Ennis St @ Wentworth,0,2163,,4,4,3
29.845442,0,4955,-95.384747,,,,E TIDWELL RD & AIRLINE DR,E Tidwell Rd @ Airline Dr,0,4955,,"45,96","45,96",3
29.753151,0,3298,-95.406334,,,,W GRAY ST & DRISCOLL ST,W Gray St @ Driscoll St,0,3298,,35,35,3
29.753122,0,3299,-95.408222,,,,W GRAY ST & MC DUFFIE ST,W Gray St @ McDuffie St,0,3299,,35,35,3
29.741185,0,5139,-95.466893,,,,SAGE RD & WESTHEIMER RD,Sage Rd @ Westheimer Rd,0,5139,,20,20,3
29.80345,0,3294,-95.358524,,,,0 CAVALCADE ST & ELSER ST,Cavalcade St @ Elser St,0,3294,,26,26,3
29.80345,0,3295,-95.361316,,,,CAVALCADE ST & IRVINGTON BLVD,Cavalcade St @ Irvington Blvd,0,3295,,26,26,3
29.724467,0,1904,-95.34581,,,,CULLEN BLVD & UNIVERSTIY OF HOUSTON,Cullen Blvd @ Universtiy Of Houston,0,1904,,"29,4,9","29,4,9",3
29.753194,0,3297,-95.404613,,,,W GRAY ST & WOODHEAD ST,W Gray St @ Woodhead St,0,3297,,35,35,3
29.698188,0,5133,-95.515157,,,,FONDREN RD & GUILDFORD RD,Fondren Rd @ Guildford Rd,0,5133,,63,63,3
29.8035,0,3291,-95.352105,,,,CAVALCADE ST & HARDY ST,Cavalcade St @ Hardy St,0,3291,,26,26,3
29.718743,0,1900,-95.34815,,,,CULLEN BLVD & WHEELER ST,Cullen Blvd @ Wheeler St,0,1900,,29,29,3
29.720115,0,1901,-95.347635,,,,CULLEN BLVD & COUGAR PL,Cullen Blvd @ Cougar Pl,0,1901,,29,29,3
29.93845,0,13207,-95.39558,,,,N SAM HOUSTON PKWY E & IMPERIAL VALLEY DR,Sam Houston Pkwy @ Imp Valley Dr Mb,0,13207,,102,102,3
29.720013,0,13206,-95.35232,,,,SCOTT ST & WHEELER ST,Scott St @ Wheeler St,0,13206,,54,54,3
29.754408,0,13205,-95.356125,,,,RUSK ST & AVENIDA DE LAS AMERICAS,GRB North Transit Center Garage,0,13205,,500,500,3
29.742604,0,13204,-95.377484,,,,TRAVIS ST & ROSALIE ST,Travis St @ Rosalie St,0,13204,,82,82,3
29.696857,0,13203,-95.396605,,,,OLD SPANISH TRAIL & ROBERTSON RD,Old Spanish Trail @ Robertson Rd,0,13203,,"270,28","270,28",3
29.6505,0,13202,-95.291413,,,,TEWANTIN DR & NEUHAUS ST,Tewantin Dr @ Neuhaus St,0,13202,,88,88,3
29.528849,0,13201,-95.507837,,,,FORT BEND PKWY & KNIGHT RD,Missouri City Park & Ride,0,13201,,270,270,3
29.735506,0,13200,-95.483581,,,,WINSOME LN & FOUNTAIN VIEW DR,Winsome Ln @ Fountain View Dr,0,13200,,"32,35","32,35",3
29.716353,0,13209,-95.482981,,,,GULFTON DR & RENWICK DR,Gulfton Dr @ Renwick Dr Mb,0,13209,,9,9,3
29.800613,0,13208,-95.328346,,,,HIRSCH RD & CAVALCADE ST,Hirsch Rd @ Cavalcade St,0,13208,,26,26,3
29.960025,0,11914,-95.428825,,,,RUSHCREEK DR & ELLA BLVD,Rushcreek Dr @ Ella Blvd,0,11914,,"399,99","399,99",3
29.701177,0,12064,-95.399331,,,,BERTNER AVE & BRAESWOOD BLVD,Bertner Ave @ Braeswood Blvd,0,12064,,"270,28,297","270,28,297",3
29.701567,0,12065,-95.399112,,,,BERTNER AVE & BRAESWOOD BLVD,Bertner Ave @ Braeswood Blvd,0,12065,,"270,28,297","270,28,297",3
29.811211,0,8562,-95.536163,,,,HAMMERLY BLVD & EAGLE ROCK DR,Hammerly Blvd @ Eagle Rock Dr,0,8562,,58,58,3
29.78761,0,1732,-95.298267,,,,WALLISVILLE RD & HARRIS ST,Wallisville Rd @ Harris St,0,1732,,78,78,3
29.757286,0,12066,-95.397512,,,,W DALLAS ST & WAUGH DR,W Dallas St @ Waugh Dr,0,12066,,"40,41","40,41",3
29.657355,0,6891,-95.489397,,,,W BELLFORT AVE & RAMPART ST,W Bellfort Ave @ Rampart St,0,6891,,8,8,3
29.657383,0,6890,-95.486931,,,,W BELLFORT AVE & MULLINS DR,W Bellfort Ave @ Mullins Dr,0,6890,,8,8,3
29.657297,0,6893,-95.494811,,,,W BELLFORT AVE & KIRKSIDE DR,W Bellfort Ave @ Kirkside Dr,0,6893,,8,8,3
29.657322,0,6892,-95.492544,,,,W BELLFORT AVE & HILLCROFT AVE,W Bellfort Ave @ Hillcroft Ave,0,6892,,8,8,3
29.656846,0,6895,-95.500759,,,,W BELLFORT AVE & BOB WHITE DR,W Bellfort Ave @ Bob White Dr,0,6895,,8,8,3
29.657264,0,6894,-95.497735,,,,W BELLFORT AVE & ALBURY DR,W Bellfort Ave @ Albury Dr,0,6894,,8,8,3
29.656147,0,6897,-95.504975,,,,W BELLFORT AVE & LARKWOOD DR,W Bellfort Ave @ Larkwood Dr,0,6897,,8,8,3
29.656208,0,6896,-95.503148,,,,W BELLFORT AVE & SANDPIPER DR,W Bellfort Ave @ Sandpiper Dr,0,6896,,8,8,3
29.656103,0,6899,-95.510599,,,,W BELLFORT AVE & BRAESRIDGE DR,W Bellfort Ave @ Braesridge Dr,0,6899,,8,8,3
29.656122,0,6898,-95.507957,,,,W BELLFORT AVE & FONDREN RD,W Bellfort Ave @ Fondren Rd,0,6898,,8,8,3
29.955968,0,10904,-95.474253,,,,VETERANS MEMORIAL DR & KELLY LN,Veterans Memorial Dr @ Kelly Ln,0,10904,,"85,96","85,96",3
29.714575,0,103,-95.547666,,,,RANCHESTER DR & HARWIN DR,Ranchester Dr @ Harwin Dr,0,103_merged_11814496,,152,152,3
29.966854,0,10901,-95.482602,,,,VETERANS MEMORIAL DR & NORTHCLIFF MANOR DR,Veterans Memorial Dr @ Northcliff M,0,10901,,96,96,3
29.821869,0,1278,-95.283965,,,,SUNBURY ST & N WAYSIDE DR,Sunbury St @ N Wayside Dr,0,1278,,78,78,3
29.821776,0,1279,-95.283956,,,,SUNBURY ST & N WAYSIDE DR,Sunbury St @ N Wayside Dr,0,1279,,78,78,3
29.763472,0,619,-95.362447,,,,MILAM ST & CONGRESS ST,Milam St @ Congress St,0,619,,212,212,3
29.796639,0,2042,-95.327634,,,,BROYLES ST & CRANE ST,Broyles St @ Crane St,0,2042,,29,29,3
29.813896,0,1270,-95.280889,,,,EASTLAND ST & FOWLIE,Eastland St @ Fowlie,0,1270,,78,78,3
29.746764,0,613,-95.376722,,,,LOUISIANA ST & MC GOWEN ST,Louisiana St @ McGowen St,0,613,,151,151,3
29.742968,0,610,-95.379697,,,,LOUISIANA ST & ELGIN ST,Louisiana St @ Elgin St,0,610,,"151,265,269,9","151,265,269,9",3
29.818176,0,1273,-95.280859,,,,EASTLAND ST & FILLTOP,Eastland St @ Filltop,0,1273,,78,78,3
29.750813,0,616,-95.373514,,,,,Louisiana St @ Pierce St,0,616,,"151,35","151,35",3
29.751632,0,617,-95.372833,,,,LOUISIANA ST & ST JOSEPH PKWY,Louisiana St @ St Joseph Pkwy,0,617,,"216,217,219,265,269","216,217,219,265,269",3
29.821889,0,1276,-95.281265,,,,SUNBURY ST & EASTLAND ST,Sunbury St @ Eastland St,0,1276,,78,78,3
29.821875,0,1277,-95.28285,,,,SUNBURY ST & LETCHER,Sunbury St @ Letcher,0,1277,,78,78,3
29.820743,0,8798,-95.502048,,,,KEMPWOOD DR & OJEMAN RD,Kempwood Dr @ Ojeman Rd,0,8798,,36,36,3
29.82,0,8799,-95.499317,,,,KEMPWOOD DR & BINGLE RD,Kempwood Dr @ Bingle Rd,0,8799,,36,36,3
29.787183,0,8248,-95.45681,,,,N POST OAK RD & AWTY SCHOOL LN,Post Oak Rd @ Awty School Ln,0,8248,,"58,66,85,89","58,66,85,89",3
29.789398,0,8249,-95.456848,,,,N POST OAK RD & POST OAK GREEN LN,N Post Oak Rd @ Post Oak Green Ln,0,8249,,"58,66,85,89","58,66,85,89",3
29.821789,0,8790,-95.52955,,,,KEMPWOOD DR & SPRINGROCK LN,Kempwood Dr @ Springrock Ln,0,8790,,36,36,3
29.821836,0,8791,-95.525963,,,,KEMPWOOD DR & CAMPBELL RD,Kempwood Dr @ Campbell Rd,0,8791,,36,36,3
29.821854,0,8792,-95.523251,,,,KEMPWOOD DR & BLALOCK RD,Kempwood Dr @ Blalock Rd,0,8792,,36,36,3
29.821028,0,8793,-95.517543,,,,KEMPWOOD DR & TILSON LN,Kempwood Dr @ Tilson Ln,0,8793,,36,36,3
29.820944,0,8794,-95.514788,,,,KEMPWOOD DR & PEPPERMILL RD,Kempwood Dr @ Peppermill Rd Mb,0,8794,,36,36,3
29.821018,0,8795,-95.510354,,,,KEMPWOOD DR & HOLLISTER RD,Kempwood Dr @ Hollister Rd,0,8795,,36,36,3
29.821033,0,8796,-95.509204,,,,KEMPWOOD DR & HOLLISTER RD,Kempwood Dr @ Hollister Rd,0,8796,,36,36,3
29.820869,0,8797,-95.505834,,,,KEMPWOOD DR & SOWAY ST,Kempwood Dr @ Soway St,0,8797,,36,36,3
29.676384,0,7045,-95.534472,,,,BISSONNET ST & BRAEBURN GLEN BLVD,Bissonnet St @ Braeburn Glen Blvd,0,7045,,65,65,3
29.800739,0,2043,-95.32811,,,,HIRSCH RD & CAVALCADE ST,Hirsch Rd @ Cavalcade St,0,2043,,"26,29","26,29",3
29.734685,0,3332,-95.391225,,,,MONTROSE BLVD & RICHMOND AVE,Montrose Blvd @ Richmond Ave,0,3332,,56,56,3
29.725646,0,5463,-95.412858,,,,GREENBRIAR DR & BISSONNET ST,Greenbriar Dr @ Bissonnet St,0,5463,,27,27,3
29.704364,0,10205,-95.407091,,,,PRESSLER ST & MAIN ST,Pressler St @ Main St,0,10205,,27,27,3
29.679644,0,7041,-95.523083,,,,BISSONNET ST & WATEKA DR,Bissonnet St @ Wateka Dr,0,7041,,65,65,3
29.681991,0,7040,-95.518417,,,,BISSONNET ST & BRAEBURN VALLEY DR,Bissonnet St @ Braeburn Valley Dr,0,7040,,65,65,3
29.804248,0,8422,-95.458897,,,,MANGUM RD & W 20TH ST,Mangum Rd @ W 20th St,0,8422,,89,89,3
29.801806,0,8423,-95.458803,,,,MANGUM RD & W 18TH ST,Mangum Rd @ W 18th St,0,8423,,89,89,3
29.805805,0,8421,-95.458937,,,,MANGUM RD & DACOMA ST,Mangum Rd @ Dacoma St,0,8421,,89,89,3
29.737129,0,10201,-95.2926,,,,CANAL ST & 74TH ST,Canal St @ 74th St,0,10201,,20,20,3
